Ap1,Ap11,Ap110,Ap115,Ap118,Ap12,Ap127,Ap13,Ap137,Ap14,Ap15,Ap19,Ap2,Ap20,Ap23,Ap24,Ap25,Ap26,Ap27,Ap29,Ap31,Ap33,Ap34,Ap36,Ap40,Ap41,Ap42,Ap46,Ap47,Ap48,Ap49,Ap50,Ap51,Ap53,Ap54,Ap55,Ap59,Ap6,Ap60,Ap61,Ap66,Ap7,Ap70,Ap74,Ap78,Ap80,Ap9,Ap94,Ap95,Ap96,zona
0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.5862068965517242,0.914285714285714,0.6451612903225805,0.7692307692307692,0.8333333333333333,0.6206896551724137,0.0,0.5882352941176467,0.0,0.59375,0.0,0.0,0.0,0.0,0.6129032258064515,0.0,0.0,0.2692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.3684210526315787,0.5,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.3157894736842106,0.375,45
0.0,0.0,0.0,0.0,0.0,0.3863636363636364,0.0,0.6896551724137927,0.0,0.6206896551724137,0.9714285714285712,0.7419354838709675,0.4615384615384617,0.7777777777777777,0.6896551724137927,0.0,0.6470588235294117,0.1499999999999994,0.53125,0.0,0.0,0.0,0.3461538461538462,0.4516129032258065,0.0,0.0,0.3461538461538462,0.0,0.0869565217391299,0.0,0.1052631578947362,0.0,0.0,0.53125,0.0,0.2105263157894734,0.5499999999999998,0.7000000000000002,0.0,0.4166666666666661,0.0,0.1578947368421053,0.2941176470588234,0.0,0.0,0.0,0.4666666666666663,0.3999999999999986,0.4736842105263159,0.25,46
0.0,0.2352941176470588,0.0,0.0,0.0,0.6363636363636365,0.0,0.8275862068965516,0.0,0.7931034482758621,0.914285714285714,0.7096774193548385,0.1538461538461533,0.75,0.8275862068965516,0.0,0.7941176470588234,0.25,0.40625,0.0,0.0,0.0,0.6153846153846154,0.387096774193548,0.0,0.0,0.6153846153846154,0.0,0.2173913043478261,0.0,0.2631578947368416,0.1071428571428572,0.0,0.40625,0.2000000000000001,0.0,0.25,0.7333333333333334,0.0,0.25,0.2352941176470588,0.3157894736842106,0.4117647058823523,0.0,0.1666666666666643,0.1999999999999993,0.5,1.0,0.5789473684210522,0.0,47
0.0,0.8823529411764701,0.0,0.0,0.0,0.5227272727272729,0.0,0.7586206896551722,0.0,0.8275862068965516,0.9428571428571428,0.5806451612903225,0.6923076923076925,0.7777777777777777,0.7586206896551722,0.0,0.8529411764705879,0.0,0.5625,0.0,0.0,0.0,0.5,0.6451612903225805,0.0,0.0,0.5769230769230766,0.0,0.0,0.0,0.1052631578947362,0.4285714285714284,0.0,0.65625,0.7333333333333334,0.0,1.0,0.8333333333333335,0.0,0.166666666666666,0.8823529411764701,0.2105263157894734,0.7058823529411757,0.0,0.9999999999999982,0.7999999999999989,0.2666666666666666,0.0,0.0,0.0,48
0.0,0.6470588235294112,0.0,0.0,0.0,0.4772727272727275,0.0,0.6896551724137927,0.0,0.8620689655172415,0.914285714285714,0.5483870967741935,0.8461538461538458,0.8055555555555556,0.6896551724137927,0.0,0.8529411764705879,0.0,0.6875,0.0,0.0,0.0,0.6153846153846154,0.8064516129032255,0.0,0.0,0.6923076923076921,0.0,0.2173913043478261,0.2631578947368416,0.2631578947368416,0.7142857142857144,0.0,0.6875,0.5333333333333341,0.0,1.0,0.8666666666666667,0.0,0.0,0.6470588235294112,0.1578947368421053,0.4117647058823523,0.0,0.6666666666666643,0.5999999999999996,0.1333333333333333,0.0,0.3157894736842106,0.0,49
0.0,0.0,0.0,0.0,0.0,0.2727272727272729,0.0,0.6551724137931032,0.0,0.896551724137931,0.8857142857142857,0.290322580645161,0.5384615384615383,0.7222222222222223,0.6896551724137927,0.0,0.8529411764705879,0.0,0.78125,0.0,0.0,0.0,0.8846153846153846,0.8387096774193545,0.0,0.0,0.8846153846153846,0.0,0.3043478260869561,0.7894736842105257,0.7894736842105257,0.964285714285714,0.0,0.8125,0.4000000000000003,0.3157894736842106,0.6499999999999995,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333332,0.0,0.4210526315789469,0.0,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344827,0.0,0.7931034482758621,0.8285714285714285,0.258064516129032,0.3846153846153841,0.6666666666666665,0.7241379310344827,0.0,0.7647058823529411,0.0,0.90625,0.0,0.0,0.0,0.5769230769230766,0.7419354838709675,0.2999999999999989,0.0,0.8461538461538463,0.25,0.0,0.8421052631578947,0.8947368421052628,0.8571428571428572,0.0,0.90625,0.5333333333333341,0.4210526315789469,0.4500000000000002,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3999999999999986,0.2333333333333334,0.0,0.0,0.0,51
0.0,0.117647058823529,0.0,0.0,0.0,0.0909090909090912,0.0,0.7931034482758621,0.0,0.7241379310344827,0.5428571428571427,0.5806451612903225,0.7692307692307692,0.6666666666666665,0.7931034482758621,0.0,0.7352941176470584,0.0,1.0,0.0,0.0,0.0,0.1538461538461537,0.7419354838709675,0.5999999999999996,0.0,0.7307692307692308,0.4999999999999991,0.1304347826086953,0.8421052631578947,0.8947368421052628,0.7142857142857144,0.0,1.0,0.0,0.0,0.0,0.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6999999999999993,0.3999999999999999,0.0,0.0,0.0,52
0.4210526315789469,0.117647058823529,0.0,0.0,0.0,0.4318181818181819,0.0,0.4827586206896548,0.0,0.3793103448275863,0.4857142857142857,0.6774193548387095,0.2307692307692308,0.6388888888888888,0.6896551724137927,0.0,0.5882352941176467,0.1999999999999993,0.84375,0.4666666666666668,0.3809523809523814,0.0,0.4615384615384612,0.7096774193548385,0.0999999999999996,0.0,0.6538461538461537,0.166666666666666,0.1304347826086953,0.6842105263157894,0.6842105263157894,0.4642857142857144,0.0,0.84375,0.0,0.0,0.0,0.7000000000000002,0.0,0.0,0.0,0.2105263157894734,0.2352941176470588,0.2142857142857144,0.0,0.1999999999999993,0.5999999999999996,0.0,0.0,0.0,53
1.0,0.0,0.0,0.5714285714285712,0.0,0.9090909090909092,0.0,0.0,0.0,0.4137931034482758,0.7142857142857142,0.7741935483870965,0.0,0.7222222222222223,0.2758620689655169,0.3636363636363642,0.441176470588235,0.5,0.3125,1.0,1.0,0.4999999999999991,0.192307692307692,0.387096774193548,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.5666666666666669,0.25,0.0,0.0,0.3684210526315787,0.4117647058823523,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,54
0.7894736842105257,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,0.1724137931034479,0.0,0.4827586206896552,0.7999999999999998,0.4193548387096775,0.0,0.7777777777777777,0.1724137931034479,0.7272727272727275,0.5,0.5999999999999996,0.0,0.4666666666666668,0.6190476190476195,0.6666666666666661,0.192307692307692,0.354838709677419,0.0,0.0,0.0769230769230766,0.25,0.0,0.0,0.0,0.0,0.1999999999999993,0.59375,0.0,0.0,0.0,0.5,0.4166666666666661,0.0,0.1764705882352935,0.1578947368421053,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.2631578947368416,0.0,55
0.4736842105263159,0.0,0.0,0.0,0.0,0.8181818181818183,0.0,0.4827586206896548,0.0,0.3448275862068963,0.7714285714285714,0.4193548387096775,0.3076923076923075,0.8055555555555556,0.4827586206896548,0.454545454545455,0.441176470588235,0.5,0.25,0.0,0.2857142857142856,0.0,0.3076923076923075,0.4193548387096775,0.0,0.0,0.1538461538461537,0.5833333333333321,0.0,0.0,0.0,0.0,0.1999999999999993,0.59375,0.0,0.0,0.0,0.4666666666666668,0.0,0.0,0.1764705882352935,0.3157894736842106,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.5263157894736841,0.0,56
0.0,0.0,0.0,0.0,0.0,0.7272727272727275,0.0,0.5172413793103448,0.0,0.3448275862068963,0.7714285714285714,0.4516129032258065,0.5384615384615383,0.8333333333333333,0.5172413793103448,0.7272727272727275,0.3529411764705878,0.3999999999999994,0.34375,0.0,0.5238095238095237,0.166666666666666,0.1538461538461537,0.4516129032258065,0.0,0.5,0.2692307692307691,0.166666666666666,0.0,0.0,0.0,0.0,0.3999999999999986,0.46875,0.0,0.1578947368421053,0.0,0.8000000000000003,0.0,0.0,0.2941176470588234,0.4736842105263159,0.0,0.0,0.0,0.0,0.9666666666666666,0.0,0.0,0.0,57
0.0,0.0,0.0,0.0,0.0,0.4772727272727275,0.0,0.5517241379310343,0.0,0.4827586206896552,0.3428571428571429,0.7096774193548385,0.1538461538461533,0.7777777777777777,0.5517241379310343,0.4090909090909091,0.2941176470588234,0.2999999999999998,0.34375,0.0,0.8571428571428572,0.3333333333333321,0.1538461538461537,0.258064516129032,0.0,0.75,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.375,0.0,0.3157894736842106,0.0,0.5,0.0,0.0,0.2352941176470588,0.3684210526315787,0.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,58
0.0,0.0,0.0,0.0,0.0,0.2272727272727275,0.0,0.5862068965517238,0.0,0.5172413793103448,0.1714285714285712,0.4516129032258065,0.0,0.8055555555555556,0.5862068965517238,0.0,0.5294117647058822,0.3999999999999994,0.34375,0.0,0.666666666666667,0.3333333333333321,0.1538461538461537,0.161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705878,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,59
0.0,0.0,0.0,0.0,0.0,0.340909090909091,0.0,0.6896551724137927,0.0,0.6206896551724137,0.8857142857142857,0.193548387096774,0.0,0.7777777777777777,0.6551724137931032,0.0,0.617647058823529,0.7999999999999998,0.21875,0.0,0.0,0.4999999999999991,0.4615384615384612,0.387096774193548,0.0,0.0,0.2307692307692308,0.0,0.0,0.2105263157894734,0.0,0.0,0.0,0.25,0.0,0.2631578947368416,0.2999999999999998,0.0,0.4166666666666661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,0.0,0.2045454545454545,0.0,0.6551724137931032,0.0,0.7241379310344827,0.914285714285714,0.4838709677419355,0.0,0.7777777777777777,0.6551724137931032,0.2272727272727275,0.7058823529411762,0.3499999999999996,0.5625,0.0,0.0,0.0,0.3076923076923075,0.354838709677419,0.0,0.0,0.3076923076923075,0.0,0.0,0.2631578947368416,0.0,0.0,0.0,0.40625,0.0,0.3684210526315787,0.5,0.3333333333333335,0.9999999999999992,0.0,0.2352941176470588,0.0,0.6470588235294112,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,61
0.0,0.0,0.0,0.0,0.0,0.5227272727272729,0.0,0.6206896551724137,0.0,0.7241379310344827,0.857142857142857,0.4516129032258065,0.0,0.8333333333333333,0.6551724137931032,0.3636363636363642,0.7352941176470584,0.0,0.34375,0.0,0.0,0.0,0.2307692307692308,0.354838709677419,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.7333333333333334,0.8333333333333321,0.25,0.4117647058823523,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.0,0.0,0.0,62
0.0,0.117647058823529,0.0,0.0,0.0,0.4318181818181819,0.0,0.6896551724137927,0.0,0.6551724137931036,0.8285714285714285,0.4516129032258065,0.0,0.8333333333333333,0.6896551724137927,0.0,0.6470588235294117,0.0,0.09375,0.0,0.0,0.0,0.5384615384615383,0.4516129032258065,0.0,0.0,0.3076923076923075,0.25,0.0,0.0,0.0,0.1071428571428572,0.0,0.5625,0.0,0.0,0.1499999999999994,0.6000000000000001,0.6666666666666661,0.5833333333333321,0.0,0.0,0.1764705882352935,0.0,0.0,0.0,0.2666666666666666,0.0,0.2105263157894734,0.0,63
0.0,0.3529411764705878,0.0,0.0,0.0,0.340909090909091,0.0,0.7241379310344827,0.0,0.5862068965517242,1.0,0.5161290322580645,0.0,0.8055555555555556,0.7241379310344827,0.0,0.617647058823529,0.0,0.1875,0.0,0.0,0.0,0.5769230769230766,0.4838709677419355,0.0,0.0,0.0,0.6666666666666661,0.0,0.0,0.0,0.1785714285714283,0.0,0.5,0.0,0.0,0.2999999999999998,0.6000000000000001,0.7499999999999991,0.4166666666666661,0.0,0.0,0.3529411764705878,0.0,0.0,0.0,0.2999999999999998,0.0,0.5789473684210522,0.0,64
0.0,0.3529411764705878,0.0,0.0,0.0,0.340909090909091,0.0,0.7931034482758621,0.0,0.5862068965517242,0.914285714285714,0.5483870967741935,0.0,0.8333333333333333,0.7931034482758621,0.0,0.617647058823529,0.0,0.21875,0.0,0.0,0.0,0.5769230769230766,0.4516129032258065,0.0,0.0,0.2307692307692308,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.3499999999999996,0.6000000000000001,0.4999999999999991,0.4999999999999991,0.0,0.0,0.0,0.0,0.0,0.2999999999999989,0.3666666666666667,0.0,0.947368421052631,0.0,65
0.0,0.4705882352941168,0.0,0.0,0.0,0.0,0.0,0.6551724137931032,0.0,0.7241379310344827,0.8857142857142857,0.4516129032258065,0.3076923076923075,0.8333333333333333,0.6896551724137927,0.0,0.7352941176470584,0.0,0.65625,0.0,0.0,0.0,0.6153846153846154,0.5161290322580645,0.0,0.0,0.5769230769230766,0.3333333333333321,0.0,0.0,0.0,0.2857142857142856,0.0,0.625,0.4000000000000003,0.0,1.0,0.9000000000000004,0.0,0.8333333333333321,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.333333333333333,0.0,0.5263157894736841,0.0,66
0.0,0.5882352941176467,0.0,0.0,0.0,0.2272727272727275,0.0,0.6551724137931032,0.0,0.7586206896551726,0.8857142857142857,0.387096774193548,0.615384615384615,0.8055555555555556,0.6551724137931032,0.0,0.7647058823529411,0.0,0.65625,0.0,0.0,0.0,0.7692307692307692,0.5806451612903225,0.0,0.0,0.7307692307692308,0.3333333333333321,0.0,0.0,0.0,0.6785714285714284,0.3999999999999986,0.65625,1.0,0.4210526315789469,0.6499999999999995,0.8333333333333335,0.0,0.3333333333333321,0.1764705882352935,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,0.0,0.0,0.0,67
0.0,0.0,0.0,0.0,0.0,0.4318181818181819,0.0,0.7241379310344827,0.0,0.7241379310344827,0.7999999999999998,0.5161290322580645,0.7692307692307692,0.7222222222222223,0.7931034482758621,0.0,0.7058823529411762,0.0,0.5625,0.0,0.0,0.0,0.9230769230769228,0.7096774193548385,0.0,0.0,0.9230769230769228,0.0,0.0,0.0,0.0,0.7857142857142856,0.9000000000000004,0.59375,1.0,1.0,0.0,0.7000000000000002,0.0,0.7499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333332,0.0,0.0,0.0,68
0.0,0.2941176470588234,0.0,0.0,0.0,0.25,0.0,0.7241379310344827,0.0,0.7241379310344827,0.7714285714285714,0.5161290322580645,0.4615384615384617,0.6944444444444446,0.7586206896551722,0.0,0.7058823529411762,0.0,0.34375,0.0,0.0,0.0,0.5384615384615383,0.7741935483870965,0.0,0.0,0.5384615384615383,0.3333333333333321,0.2608695652173916,0.4736842105263159,0.4736842105263159,0.8571428571428572,0.9000000000000004,0.34375,0.6000000000000005,0.5789473684210522,0.0,0.766666666666667,0.0,0.4166666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666664,0.0,0.0,0.0,69
0.0,0.8235294117647056,0.0,0.0,0.0,0.0,0.0,0.7241379310344827,0.0,0.7586206896551726,0.6857142857142857,0.354838709677419,0.0,0.6666666666666665,0.7241379310344827,0.0,0.7352941176470584,0.0,0.5625,0.0,0.0,0.0,0.1538461538461537,0.8064516129032255,0.0,0.0,0.5,0.3333333333333321,0.5652173913043477,0.8947368421052628,0.8947368421052628,1.0,0.2999999999999989,0.53125,0.0,0.1052631578947362,0.1999999999999993,0.8333333333333335,0.166666666666666,0.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,0.0,0.0,0.0,70
0.4210526315789469,0.4705882352941168,0.0,0.0,1.0,0.2272727272727275,0.0,0.5172413793103448,0.0,0.3448275862068963,0.4857142857142857,0.5161290322580645,0.0,0.5555555555555554,0.5172413793103448,0.0,0.4117647058823528,0.0,0.59375,0.0,0.1904761904761907,0.0,0.0,0.5483870967741935,0.0,0.0,0.5384615384615383,0.0,0.4782608695652173,0.6315789473684204,0.6315789473684204,0.6071428571428572,0.0,0.5625,0.0,0.0,0.0,0.5333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999997,0.0,0.2105263157894734,0.0,71
0.8947368421052628,0.0,0.0,0.0,1.0,0.5454545454545456,0.0,0.1379310344827584,0.0,0.0,0.2571428571428571,0.7419354838709675,0.0,0.3611111111111111,0.068965517241379,0.1818181818181825,0.1470588235294117,0.2999999999999998,0.0,0.0,0.1904761904761907,0.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368416,0.0,0.0,0.0,0.0,0.3666666666666667,0.0,0.2105263157894734,0.0,72
0.8947368421052628,0.0,0.0,0.0,0.0,0.5454545454545456,0.0,0.0,0.0,0.1724137931034484,0.1428571428571428,0.7096774193548385,0.0,0.3333333333333335,0.0,0.0,0.3823529411764705,0.5,0.0,0.0,0.0,0.4999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.0,0.0,0.0,0.0,0.3666666666666667,0.0,0.0,0.0,73
0.8421052631578947,0.117647058823529,0.0,0.0,0.0,0.4545454545454546,0.0,0.1724137931034479,0.0,0.2068965517241379,0.2571428571428571,0.6774193548387095,0.1538461538461533,0.5,0.1724137931034479,0.3181818181818183,0.3823529411764705,0.6499999999999995,0.1875,0.2000000000000001,0.3809523809523814,0.3333333333333321,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0869565217391299,0.0,0.0,0.0,0.0999999999999996,0.09375,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5789473684210522,0.0,0.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,74
0.6842105263157894,0.3529411764705878,0.0,0.0,0.0,0.5227272727272729,0.0,0.4137931034482758,0.0,0.2413793103448274,0.4571428571428568,0.6129032258064515,0.6923076923076925,0.75,0.4482758620689653,0.8181818181818183,0.4117647058823528,0.6499999999999995,0.40625,0.5333333333333341,0.9523809523809526,0.0,0.1538461538461537,0.0,0.0,0.0,0.0384615384615383,0.0,0.0869565217391299,0.0,0.0,0.0,0.2999999999999989,0.1875,0.0,0.0,0.0,0.4000000000000003,0.0,0.0,0.0,0.6315789473684204,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.2105263157894734,0.0,75
0.6842105263157894,0.5882352941176467,0.0,0.0,0.0,0.6363636363636365,0.0,0.4137931034482758,0.0,0.1724137931034484,0.4571428571428568,0.6129032258064515,0.8461538461538458,0.7777777777777777,0.4482758620689653,0.8181818181818183,0.4705882352941173,0.75,0.5,0.9333333333333336,0.9523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7894736842105257,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,76
0.5263157894736841,0.3529411764705878,0.0,0.0,0.0,0.590909090909091,0.0,0.4827586206896548,0.0,0.3103448275862068,0.5714285714285714,0.4838709677419355,0.8461538461538458,0.8611111111111112,0.5172413793103448,0.5,0.5,0.7000000000000002,0.40625,0.5333333333333341,0.5714285714285721,0.0,0.1153846153846154,0.096774193548387,0.0,0.0,0.0769230769230766,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.21875,0.0,0.1578947368421053,0.0,0.5,0.25,0.0,0.117647058823529,0.7368421052631575,0.117647058823529,0.0,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,77
0.1052631578947362,0.0,0.0,0.0,0.0,0.4545454545454546,0.0,0.6206896551724137,0.0,0.5517241379310343,0.7714285714285714,0.4193548387096775,0.4615384615384617,1.0,0.6206896551724137,0.2272727272727275,0.3235294117647056,0.75,0.1875,0.0,0.0,0.4999999999999991,0.3846153846153846,0.354838709677419,0.0,0.0,0.3461538461538462,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.5625,0.0,0.2631578947368416,0.0,0.3333333333333335,0.4999999999999991,0.0,0.2941176470588234,0.7368421052631575,0.4117647058823523,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,78
0.0,0.2352941176470588,0.0,0.0,0.0,0.340909090909091,0.0,0.6896551724137927,0.0,0.5517241379310343,0.8285714285714285,0.4838709677419355,0.0,1.0,0.6896551724137927,0.3181818181818183,0.2352941176470584,0.6499999999999995,0.25,0.0,0.0,0.6666666666666661,0.2692307692307691,0.4193548387096775,0.0,0.0,0.2692307692307691,0.4166666666666661,0.1304347826086953,0.0,0.0,0.0,0.3999999999999986,0.46875,0.0,0.1052631578947362,0.1499999999999994,0.3000000000000002,0.25,0.0,0.2941176470588234,0.6315789473684204,0.4117647058823523,0.2142857142857144,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,79
0.0,0.4705882352941168,0.0,0.0,0.0,0.2272727272727275,0.0,0.7586206896551722,0.0,0.5172413793103448,0.8857142857142857,0.4838709677419355,0.0,0.9722222222222224,0.7586206896551722,0.1363636363636367,0.5882352941176467,0.1499999999999994,0.625,0.0,0.0,0.0,0.1153846153846154,0.4193548387096775,0.0,0.0,0.0769230769230766,0.9999999999999992,0.4347826086956519,0.0,0.0,0.0,1.0,0.5,0.0666666666666673,0.2631578947368416,0.25,0.7000000000000002,0.25,0.0,0.6470588235294112,0.2631578947368416,0.1764705882352935,0.3571428571428567,0.0,0.0,0.3666666666666667,0.0,0.0,0.0,80
0.0,0.5882352941176467,0.0,0.0,0.0,0.0,0.0,0.7241379310344827,0.0,0.5172413793103448,0.914285714285714,0.4838709677419355,0.0,0.9722222222222224,0.7241379310344827,0.0,0.5588235294117645,0.0,0.59375,0.0,0.0,0.0,0.0,0.5483870967741935,0.0,0.0,0.0,0.9999999999999992,0.6956521739130435,0.0,0.0,0.0,1.0,0.59375,0.0,0.0,0.0,0.7000000000000002,0.0,0.0,0.7058823529411757,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,81
0.0,0.5882352941176467,0.0,0.0,0.0,0.1136363636363637,0.0,0.6551724137931032,0.0,0.5517241379310343,0.8857142857142857,0.4838709677419355,0.0,0.9722222222222224,0.6551724137931032,0.0,0.5882352941176467,0.0,0.625,0.0,0.0,0.0,0.2307692307692308,0.5161290322580645,0.0,0.0,0.2307692307692308,0.7499999999999991,0.652173913043478,0.0,0.0,0.1785714285714283,0.7999999999999989,0.625,0.3333333333333339,0.1052631578947362,0.0999999999999996,0.5666666666666669,0.0,0.25,0.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.2333333333333334,0.0,0.0,0.0,82
0.0,0.5882352941176467,0.0,0.0,0.0,0.3181818181818183,0.0,0.5517241379310343,0.0,0.5862068965517242,0.8285714285714285,0.4838709677419355,0.0,0.9444444444444444,0.5172413793103448,0.0,0.617647058823529,0.0,0.6875,0.0,0.0,0.0,0.6153846153846154,0.4838709677419355,0.0,0.0,0.5384615384615383,0.4999999999999991,0.652173913043478,0.0,0.0,0.4642857142857144,0.5,0.6875,0.8666666666666671,0.2631578947368416,0.3499999999999996,0.4333333333333335,0.0,0.6666666666666661,0.3529411764705878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
0.0,0.5882352941176467,0.0,0.0,0.0,0.5454545454545456,0.0,0.5517241379310343,0.0,0.6206896551724137,0.7999999999999998,0.4516129032258065,0.0,0.9444444444444444,0.5172413793103448,0.0,0.617647058823529,0.0,0.6875,0.0,0.0,0.0,0.6153846153846154,0.4516129032258065,0.0,0.0,0.5384615384615383,0.8333333333333321,0.652173913043478,0.0,0.0,0.4642857142857144,0.9000000000000004,0.6875,0.8000000000000007,0.4736842105263159,0.5999999999999996,0.7333333333333334,0.0,0.6666666666666661,0.5882352941176467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
0.0,0.4705882352941168,0.0,0.0,0.0,0.3181818181818183,1.0,0.6551724137931032,0.0,0.6206896551724137,0.7999999999999998,0.4516129032258065,0.0,0.8611111111111112,0.6551724137931032,0.0,0.5,0.0,0.6875,0.0,0.0,0.0,0.5769230769230766,0.5161290322580645,0.0,0.0,0.4615384615384612,0.4999999999999991,0.5652173913043477,0.0,0.1052631578947362,0.5714285714285712,0.5,0.5625,0.666666666666667,0.4210526315789469,0.3499999999999996,0.5333333333333337,0.0,0.4166666666666661,0.3529411764705878,0.0,0.0,0.1428571428571423,0.0,0.0,0.0333333333333332,0.0,0.1578947368421053,0.0,85
0.0,0.2352941176470588,0.0,0.0,0.0,0.0681818181818183,1.0,0.8620689655172411,0.0,0.6896551724137931,0.7999999999999998,0.4516129032258065,0.0,0.6944444444444446,0.8620689655172411,0.0,0.5882352941176467,0.0,0.65625,0.0,0.0,0.0,0.5769230769230766,0.6451612903225805,0.0,0.0,0.5384615384615383,0.166666666666666,0.4347826086956519,0.1578947368421053,0.2631578947368416,0.7857142857142856,0.0,0.375,0.6000000000000005,0.3684210526315787,0.0,0.3666666666666667,0.0,0.166666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0333333333333332,0.0,0.3157894736842106,0.0,86
0.0,0.0,0.0,0.0,0.0,0.1363636363636367,0.0,0.8275862068965516,0.0,0.7241379310344827,0.7714285714285714,0.4516129032258065,0.0,0.6111111111111112,0.8275862068965516,0.0,0.7647058823529411,0.0,0.6875,0.0,0.0,0.0,0.7307692307692308,0.6774193548387095,0.0,0.0,0.7307692307692308,0.3333333333333321,0.3043478260869561,0.5789473684210522,0.5789473684210522,0.7857142857142856,0.0,0.65625,0.4666666666666668,0.1052631578947362,0.1499999999999994,0.766666666666667,0.0,0.4166666666666661,0.0,0.0,0.0,0.5,0.0,0.0,0.0333333333333332,0.0,0.0,0.0,87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586206896551722,0.0,0.6551724137931036,0.7714285714285714,0.4516129032258065,0.0,0.6388888888888888,0.7586206896551722,0.0,0.7058823529411762,0.0,0.71875,0.0,0.0,0.0,0.7307692307692308,0.6129032258064515,0.0,0.0,0.7307692307692308,0.0,0.0,0.6315789473684204,0.6842105263157894,0.8571428571428572,0.0,0.71875,0.0,0.0,0.0,0.8000000000000003,0.0,0.7499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,88
